App,TestFileName,ProductionFileName,LOC,numberMethods,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
ExoPlayer,FlacExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/flac/FlacExtractor.java,145,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,FlvExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/flv/FlvExtractor.java,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,VorbisUtilTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/VorbisUtil.java,151,9,39,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,1
ExoPlayer,VorbisBitArrayTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/VorbisBitArray.java,151,9,49,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,0,0,0,6
ExoPlayer,ConstantBitrateSeekMapTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ConstantBitrateSeekMap.java,205,14,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ExoPlayer,MatroskaExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/mkv/MatroskaExtractor.java,101,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,DefaultEbmlReaderTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/mkv/DefaultEbmlReader.java,246,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,VarintReaderTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/mkv/VarintReader.java,228,47,8,2,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,2
ExoPlayer,Id3PeekerTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/Id3Peeker.java,95,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
ExoPlayer,ExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/Extractor.java,38,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,FlacFrameReaderTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/FlacFrameReader.java,322,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ExoPlayer,FragmentedMp4ExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/mp4/FragmentedMp4Extractor.java,133,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,MetadataUtilTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/mp4/MetadataUtil.java,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,PsshAtomUtilTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/mp4/PsshAtomUtil.java,54,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ExoPlayer,AtomParsersTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/mp4/AtomParsers.java,74,10,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,Mp4ExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/mp4/Mp4Extractor.java,87,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,SlowMotionDataTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/common/src/main/java/com/google/android/exoplayer2/metadata/mp4/SlowMotionData.java,72,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ExoPlayer,MotionPhotoDescriptionTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/jpeg/MotionPhotoDescription.java,157,8,16,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ExoPlayer,JpegExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/jpeg/JpegExtractor.java,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,FlacStreamMetadataTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/FlacStreamMetadata.java,156,5,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
ExoPlayer,ExtractorUtilTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ExtractorUtil.java,80,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ExoPlayer,WavExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/wav/WavExtractor.java,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,PsDurationReaderTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ts/PsDurationReader.java,91,6,5,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3
ExoPlayer,SectionReaderTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ts/SectionReader.java,207,12,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2
ExoPlayer,Ac4ExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ts/Ac4Extractor.java,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,TsExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ts/TsExtractor.java,335,21,4,2,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,12
ExoPlayer,PsExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ts/PsExtractor.java,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,TsDurationReaderTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ts/TsDurationReader.java,97,6,3,2,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,3
ExoPlayer,Ac3ExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ts/Ac3Extractor.java,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExoPlayer,AdtsReaderTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ts/AdtsReader.java,214,27,0,0,0,0,0,4,0,16,3,0,5,0,0,0,0,0,0,0,0,0,0
ExoPlayer,AdtsExtractorTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ts/AdtsExtractor.java,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ExoPlayer,DefaultExtractorInputTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/DefaultExtractorInput.java,630,44,98,32,0,0,1,0,0,10,2,0,0,0,0,0,0,0,13,14,0,0,11
ExoPlayer,DefaultExtractorsFactoryTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/DefaultExtractorsFactory.java,126,4,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2
ExoPlayer,OggPageHeaderTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ogg/OggPageHeader.java,175,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
ExoPlayer,OggPacketTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ogg/OggPacket.java,211,14,33,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,0,0,0,1
ExoPlayer,VorbisReaderTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ogg/VorbisReader.java,118,4,30,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0
ExoPlayer,DefaultOggSeekerTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/ogg/DefaultOggSeeker.java,221,11,13,1,0,0,0,0,0,3,4,0,0,0,0,1,0,0,2,3,0,0,2
ExoPlayer,FlacMetadataReaderTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/extractor/src/main/java/com/google/android/exoplayer2/extractor/FlacMetadataReader.java,411,30,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ExoPlayer,SpannedToHtmlConverterTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/ui/src/main/java/com/google/android/exoplayer2/ui/SpannedToHtmlConverter.java,479,25,47,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1
ExoPlayer,TouchTrackerTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/ui/src/main/java/com/google/android/exoplayer2/ui/spherical/TouchTracker.java,150,18,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1
ExoPlayer,HtmlUtilsTest,/home/luana-martins/.jnose_projects/ExoPlayer/library/ui/src/main/java/com/google/android/exoplayer2/ui/HtmlUtils.java,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
